,regime_pred,regime_true,factor_pred,factor_true,realized_return,weights,bm_ff5_eqw,bm_sp500_vw,bm_sp500_ew,best_in_hindsight
2015-08-31,0,1,3,2,-0.0449525632409819,"{'value': 0.11827538572602825, 'momentum': 0.22746535636035067, 'quality': 0.13395223061574613, 'low_vol': 0.315209647788577, 'growth': 0.2050973795092979}",-0.0412527788,-0.0602395249056127,-0.054014,0.017280589
2015-09-30,1,1,2,2,0.050554721180221085,"{'value': 0.005064537196871315, 'momentum': 0.013334268398012623, 'quality': 0.9336132173983653, 'low_vol': 0.043517130775833676, 'growth': 0.0044708462309168626}",-0.0027245670006463196,-0.0245275407404696,-0.033561113772455,0.0548020899967684
2015-10-31,1,1,2,4,0.009269132101636417,"{'value': 0.007442898817135729, 'momentum': 0.025211191829141076, 'quality': 0.8877286111456668, 'low_vol': 0.07215002324750709, 'growth': 0.007467274960549167}",0.06306179819999999,0.0835365181737474,0.0739939544554455,0.093958154
2015-11-30,1,0,0,3,0.0058634797436005,"{'value': 0.552540805335544, 'momentum': 0.11920546300360799, 'quality': 0.0634077467730208, 'low_vol': 0.20788956056531563, 'growth': 0.05695642432251158}",0.00535236849564772,0.0030203350503446,0.0024164254473161,0.0109360494782386
2015-12-31,1,0,2,2,0.005093010283012201,"{'value': 0.04055441443959087, 'momentum': 0.053855322821654554, 'quality': 0.5963527659009831, 'low_vol': 0.12736580403094427, 'growth': 0.1818716928068272}",-0.0038607310000000005,-0.0152502197968644,-0.0253126441351888,0.014619153
2016-01-31,1,1,2,2,0.05736087344694805,"{'value': 0.014217839983499576, 'momentum': 0.028779284970460336, 'quality': 0.824545216910537, 'low_vol': 0.10050464348940769, 'growth': 0.031953014646095415}",-0.017662246399999998,-0.0491222555827634,-0.0561264930417495,0.076136119
2016-02-29,1,1,2,2,0.02126809632215955,"{'value': 0.013051272691718846, 'momentum': 0.033920156901979276, 'quality': 0.8989949842077427, 'low_vol': 0.03799150130747271, 'growth': 0.01604208489108644}",0.0049751252,-0.0016405514688586,0.0122228023952095,0.023530835
2016-03-31,1,0,2,0,0.01609668770302431,"{'value': 0.07801067560281531, 'momentum': 0.08393811567090143, 'quality': 0.5439245603502181, 'low_vol': 0.09498605993755888, 'growth': 0.1991405884385062}",0.044259159199999995,0.0673916427951462,0.0818310258964143,0.068503461
2016-04-30,1,0,4,0,-0.004349753382409674,"{'value': 0.32353146975198543, 'momentum': 0.09128799359644517, 'quality': 0.08013373861284638, 'low_vol': 0.13457482800428608, 'growth': 0.370471970034437}",-0.013083154400000001,0.0037066193177803,0.0127881706349206,0.021101753
2016-05-31,0,0,0,1,0.013796361215644313,"{'value': 0.5317125055809352, 'momentum': 0.09034080094959299, 'quality': 0.04630761863028682, 'low_vol': 0.25654052134651995, 'growth': 0.07509855349266499}",0.0169318020051059,0.0184286886660982,0.014274616,0.026730926067642
2016-06-30,0,0,3,3,0.03074676764224346,"{'value': 0.16457236135121836, 'momentum': 0.08644472637002557, 'quality': 0.18309802039498754, 'low_vol': 0.48038897034015776, 'growth': 0.0854959215436108}",0.015427236200000003,0.0026832609453577,-8.600596421471133e-05,0.057451663
2016-07-31,0,0,3,4,0.01813981524990678,"{'value': 0.18764516748505902, 'momentum': 0.21977587640930923, 'quality': 0.07815047908004266, 'low_vol': 0.4354215994036569, 'growth': 0.07900687762193213}",0.022516768990011062,0.0366189260009038,0.0434656175298804,0.0464802999500553
2016-08-31,0,0,0,0,-0.0030037157287874394,"{'value': 0.34607741598045294, 'momentum': 0.19848752082976612, 'quality': 0.03985124267696993, 'low_vol': 0.1959384886313258, 'growth': 0.21964533188148538}",-0.0036529104,0.0012470743545494,0.002248906930693,0.005861218
2016-09-30,0,0,3,4,-0.009910896313781252,"{'value': 0.1978597204177446, 'momentum': 0.13301808268360188, 'quality': 0.17997987887283623, 'low_vol': 0.3812474672236706, 'growth': 0.1078948508021467}",-0.008553698,0.0002634832270445,0.0005180717131474,0.003977617
2016-10-31,0,0,3,2,-0.009669236495988687,"{'value': 0.1607220487882839, 'momentum': 0.15488673880252396, 'quality': 0.2324610169029417, 'low_vol': 0.3471218768922859, 'growth': 0.10480831861396464}",-0.0108208322,-0.0179440416318423,-0.0241608769841269,0.026498924
2016-11-30,0,0,2,0,0.010303604394100703,"{'value': 0.1015163665868363, 'momentum': 0.08104185889959378, 'quality': 0.49482161534015695, 'low_vol': 0.17361407032481954, 'growth': 0.14900608884859334}",0.0149661666,0.035811951647566,0.0516134435643564,0.062976405
2016-12-31,0,0,0,1,0.02446939766557917,"{'value': 0.7260944288035592, 'momentum': 0.10917582600016298, 'quality': 0.022684056977869817, 'low_vol': 0.02999623990161879, 'growth': 0.1120494483167891}",0.0221269018532028,0.0191802104611836,0.0105712178217821,0.0302765767495147
2017-01-31,0,0,0,4,0.008258347551165154,"{'value': 0.5069013746720212, 'momentum': 0.06236093768978754, 'quality': 0.032224911566341684, 'low_vol': 0.3259230225012574, 'growth': 0.07258975357059211}",0.0074024178277129205,0.0193721598281246,0.0210476739562624,0.029938419
2017-02-28,0,0,1,3,0.03594175785223135,"{'value': 0.16218837623354257, 'momentum': 0.4910340757895224, 'quality': 0.05582747035649111, 'low_vol': 0.13543311293642477, 'growth': 0.15551696468401893}",0.034232768181404284,0.0393929780869497,0.0314885615079365,0.044950074
2017-03-31,0,0,4,4,0.004144800283266389,"{'value': 0.20292093677044512, 'momentum': 0.12920911392434656, 'quality': 0.028368328708187594, 'low_vol': 0.12682795958209486, 'growth': 0.5126736610149258}",0.00158635082571736,0.0015777974275049,-0.0011698528827037,0.0125282501285868
2017-04-30,0,0,4,2,0.013381193674015007,"{'value': 0.09543940809892625, 'momentum': 0.1932752297278697, 'quality': 0.1003152690081122, 'low_vol': 0.2598832134652791, 'growth': 0.35108687969981284}",0.01208745651627368,0.010533546618319,0.0066039743083003,0.0232867965510478
2017-05-31,0,0,4,4,0.025063609165692835,"{'value': 0.06363661083036588, 'momentum': 0.07223853093956395, 'quality': 0.036603390159810054, 'low_vol': 0.17471804787861225, 'growth': 0.6528034201916478}",0.01855669825559438,0.0145520712079334,0.0044707960396039,0.028296018
2017-06-30,0,0,3,0,-0.0028289127976288096,"{'value': 0.062364062450204726, 'momentum': 0.08549069203219488, 'quality': 0.2286454694358827, 'low_vol': 0.33090428782712467, 'growth': 0.2925954882545931}",0.0026791889096074,0.0059397906196599,0.0135976719681908,0.018991165
2017-07-31,0,0,4,1,0.017654200143137056,"{'value': 0.19711653951013877, 'momentum': 0.11944743736137088, 'quality': 0.12433202560608052, 'low_vol': 0.16151763477087977, 'growth': 0.39758636275153}",0.014704926068125878,0.0207294763574733,0.0159955119047619,0.0274551428532794
2017-08-31,0,0,4,4,0.006529710126894754,"{'value': 0.15512545324918348, 'momentum': 0.15460338214901773, 'quality': 0.07104830251611381, 'low_vol': 0.17783024526724456, 'growth': 0.4413926168184404}",0.00235112864945994,0.0022394203237354,-0.0103239345238095,0.0148147722472997
2017-09-30,0,0,4,0,0.012879047100344945,"{'value': 0.11076520725754768, 'momentum': 0.202980846781461, 'quality': 0.21510717302288992, 'low_vol': 0.2333186262913084, 'growth': 0.23782814664679303}",0.0150986298019691,0.0201271282812651,0.0295961175298804,0.032778844
2017-10-31,0,0,0,1,0.02553924066028891,"{'value': 0.5356984846393436, 'momentum': 0.20981557453240873, 'quality': 0.0436612000359912, 'low_vol': 0.06022330436862965, 'growth': 0.15060143642362672}",0.028783870065947438,0.0241129507619366,0.0103019227722772,0.05882428
2017-11-30,0,0,4,3,0.030427884366911545,"{'value': 0.12021268404434764, 'momentum': 0.14177645048558457, 'quality': 0.09447652479006699, 'low_vol': 0.2975494026660121, 'growth': 0.3459849380139887}",0.028862215813639763,0.0313891540507903,0.0387857940594059,0.0385679199114177
2017-12-31,0,0,1,0,0.003792206147158394,"{'value': 0.11722243155010031, 'momentum': 0.5190723846350558, 'quality': 0.03771741864038418, 'low_vol': 0.1364787194063984, 'growth': 0.1895090457680613}",6.599186457351917e-05,0.0111491230652129,0.0131015138888888,0.0167223683228676
2018-01-31,0,0,1,1,0.057620632715071014,"{'value': 0.08973223530564743, 'momentum': 0.45888185798563863, 'quality': 0.05537475545618801, 'low_vol': 0.27665425266585514, 'growth': 0.1193568985866709}",0.04619690107897566,0.0580827336823425,0.0447803988095238,0.081565107
2018-02-28,0,1,0,2,-0.0391302697047287,"{'value': 0.5887763390262445, 'momentum': 0.19182304848632836, 'quality': 0.02519055555191727, 'low_vol': 0.06405097894229066, 'growth': 0.13015907799321935}",-0.02206667576459332,-0.0376608279394784,-0.0433548792079208,0.0171915221770334
2018-03-31,0,1,2,3,-0.0066679676442523515,"{'value': 0.06175324942183707, 'momentum': 0.07462629104273694, 'quality': 0.6915593590431829, 'low_vol': 0.09940712445797582, 'growth': 0.07265397603426721}",-0.016198879399999998,-0.0255824772232315,-0.0095342718253968,0.008509913
2018-04-30,0,1,2,1,-0.0018797047024930878,"{'value': 0.11662674495527472, 'momentum': 0.19171419228687575, 'quality': 0.29876520584963956, 'low_vol': 0.2108179452503684, 'growth': 0.18207591165784168}",0.00012461519999999994,0.0037710727622579,0.0038871686507936,0.012370521
2018-05-31,0,1,1,4,0.02011340682167098,"{'value': 0.23572278742402217, 'momentum': 0.3089557321138102, 'quality': 0.1179361071170589, 'low_vol': 0.16082030054083463, 'growth': 0.1765650728042742}",0.016948829268022342,0.0236253776654094,0.0149361821782178,0.043296129
2018-06-30,0,0,1,3,0.004937297375752166,"{'value': 0.15634903891216245, 'momentum': 0.4146302612988333, 'quality': 0.07818231930208319, 'low_vol': 0.1272217628546312, 'growth': 0.22361661763228993}",0.00681211907366316,0.0065971457501245,0.0108431212723658,0.0143321183683158
2018-07-31,1,0,4,0,0.032917236689216076,"{'value': 0.06799244716753716, 'momentum': 0.23310476288887325, 'quality': 0.14450268643454464, 'low_vol': 0.2694399188551347, 'growth': 0.28496018465391026}",0.03260471629757578,0.0371565983342741,0.0323300416666666,0.040517375
2018-08-31,0,0,1,4,0.02816423898035811,"{'value': 0.25704974300203265, 'momentum': 0.2935881223651295, 'quality': 0.05544562827451906, 'low_vol': 0.23288232215363558, 'growth': 0.16103418420468332}",0.02549084005776616,0.0328425565304635,0.0197562118811881,0.0488687162717726
2018-09-30,0,0,1,1,0.005603665732512722,"{'value': 0.1963508660270945, 'momentum': 0.28792969261934825, 'quality': 0.0841101601443863, 'low_vol': 0.23239086675524348, 'growth': 0.19921841445392746}",0.0048430313999999995,0.0051054771563722,0.0014822301587301,0.013886615
2018-10-31,0,1,4,2,-0.05961673551444317,"{'value': 0.16837410555499668, 'momentum': 0.22413001013307496, 'quality': 0.1108257422501575, 'low_vol': 0.15164953173249454, 'growth': 0.3450206103292763}",-0.04538531180000001,-0.0684066418068363,-0.0713979940239043,0.035676042
2018-11-30,0,1,2,3,0.029058703313197327,"{'value': 0.03108680014748494, 'momentum': 0.07982792211204988, 'quality': 0.5379134472703982, 'low_vol': 0.27139864369235994, 'growth': 0.07977318677770691}",0.025768322838256717,0.0197758484581661,0.0275177310756972,0.0484955104446802
2018-12-31,0,1,4,2,-0.07973100924217787,"{'value': 0.1470367741348516, 'momentum': 0.3285374916189383, 'quality': 0.0603833917655422, 'low_vol': 0.12253502081343863, 'growth': 0.34150732166722936}",-0.06465802555550029,-0.0906262218663389,-0.1001774990059642,0.0144355092224985
2019-01-31,1,1,2,1,-0.03085855310338783,"{'value': 0.007632013173782155, 'momentum': 0.015160125792162093, 'quality': 0.9505379535042091, 'low_vol': 0.019662061120287695, 'growth': 0.0070078464095591035}",0.056083513800000005,0.0810986400077067,0.0999792916666666,0.089733658
2019-02-28,0,0,0,3,0.02931403178982042,"{'value': 0.5335651147398606, 'momentum': 0.3179026992532135, 'quality': 0.01862999859477108, 'low_vol': 0.0590106689394697, 'growth': 0.0708915184726853}",0.028102670881803883,0.0316859661251008,0.0364755257936507,0.041204872
2019-03-31,0,0,1,1,0.021682837802705926,"{'value': 0.178386281419393, 'momentum': 0.38173095164487014, 'quality': 0.059236225872430846, 'low_vol': 0.11813178429611745, 'growth': 0.26251475676718866}",0.01576212683886416,0.0195313520012359,0.0091313916500994,0.02739726
2019-04-30,0,0,3,0,0.025730204545973794,"{'value': 0.052608791150170475, 'momentum': 0.08797769583141386, 'quality': 0.03996206564753743, 'low_vol': 0.6626101835364878, 'growth': 0.15684126383439043}",0.02737943922196128,0.0405569393100992,0.0367825900990099,0.0412494230317035
2019-05-31,0,1,0,2,-0.049989458268514524,"{'value': 0.48003679894536644, 'momentum': 0.28510299867422967, 'quality': 0.03164912996461569, 'low_vol': 0.11661812736158159, 'growth': 0.08659294505420663}",-0.034022318600000004,-0.0631870130181268,-0.0684505584158415,-0.004744044
2019-06-30,1,1,2,0,0.0030403313745640858,"{'value': 0.005424175978033088, 'momentum': 0.01620390770058025, 'quality': 0.9543814594795321, 'low_vol': 0.01548597320057064, 'growth': 0.00850448364128396}",0.045911816400000006,0.0695712697050635,0.0761755881188118,0.080826606
2019-07-31,0,0,0,2,0.01610663461710785,"{'value': 0.8148523073373554, 'momentum': 0.10135024267918175, 'quality': 0.010396377226149577, 'low_vol': 0.029872561477739312, 'growth': 0.043528511279574064}",0.013202029468883662,0.0144449650776403,0.0087602063492063,0.0189880331136924
2019-08-31,0,1,1,3,-0.0025388172267451943,"{'value': 0.1550819261838356, 'momentum': 0.34699919834426574, 'quality': 0.06601503243677291, 'low_vol': 0.19299953734489206, 'growth': 0.2389043056902337}",-0.0007332474933742401,-0.0161212778288884,-0.0314418237623762,0.024347946
2019-09-30,0,0,2,0,0.01648853700155853,"{'value': 0.05413542549930447, 'momentum': 0.06777628580499843, 'quality': 0.33073762112195254, 'low_vol': 0.3301106771782102, 'growth': 0.21723999039553443}",0.016785290313482498,0.0187613515796729,0.0335160793650793,0.037393316
2019-10-31,1,0,3,0,0.0022794173318551234,"{'value': 0.08405269099379896, 'momentum': 0.1690766383670529, 'quality': 0.08561045594607772, 'low_vol': 0.5281238220050326, 'growth': 0.13313639268803787}",0.00784942957000316,0.0215261294249389,0.0129030732673267,0.0264982203459978
2019-11-30,0,0,2,0,0.013742814980498692,"{'value': 0.17548780843385933, 'momentum': 0.18244883870186532, 'quality': 0.23941966363303452, 'low_vol': 0.17899088977303085, 'growth': 0.22365279945821007}",0.014845411666192604,0.0360123569539649,0.0342990595238095,0.038557118
2019-12-31,0,0,0,0,0.028058075812640214,"{'value': 0.8320105188851427, 'momentum': 0.054827932343198785, 'quality': 0.03625522101924051, 'low_vol': 0.031445383614283694, 'growth': 0.04546094413813423}",0.01486225657519348,0.0298299220299576,0.0288857216699801,0.031178725
2020-01-31,0,0,0,3,-0.003691782786025266,"{'value': 0.4980970004961252, 'momentum': 0.1960744501813635, 'quality': 0.08818511341860163, 'low_vol': 0.10375776469071117, 'growth': 0.11388567121319852}",0.0069025704883044605,-3.5156328087241406e-06,-0.018023867063492,0.0306992839910189
2020-02-29,0,1,0,2,-0.07236316889453796,"{'value': 0.27115941246727127, 'momentum': 0.1401466095234392, 'quality': 0.21941790281056156, 'low_vol': 0.2569451972833012, 'growth': 0.11233087791542674}",-0.07108828340000001,-0.0818720000881507,-0.0907556811881188,-0.01198484
2020-03-31,1,1,2,2,0.03613005548995681,"{'value': 0.017040735659785925, 'momentum': 0.016859400110161755, 'quality': 0.9253102274775898, 'low_vol': 0.0349112908011598, 'growth': 0.0058783459513025976}",-0.0849123544,-0.1220134537614729,-0.1884973247524752,0.049080421
2020-04-30,1,1,2,4,-0.026373945901291246,"{'value': 0.010501273081673772, 'momentum': 0.01016739624627149, 'quality': 0.9570330775024034, 'low_vol': 0.018319030579400854, 'growth': 0.003979222590250493}",0.0790529731153969,0.1290712605574593,0.1472773789682539,0.1445408065413957
2020-05-31,1,1,0,1,0.02874375181373244,"{'value': 0.6363653132811957, 'momentum': 0.09426304252434228, 'quality': 0.10118951344248585, 'low_vol': 0.09403052662148317, 'growth': 0.07415160413049293}",0.027221348,0.0476507030037833,0.0480927757936507,0.066717989
2020-06-30,0,1,0,4,0.009808688901405661,"{'value': 0.3465037922349292, 'momentum': 0.1625293377717713, 'quality': 0.10666331090555559, 'low_vol': 0.11683168653133702, 'growth': 0.26747187255640686}",0.0077117004,0.0205503173540957,0.0142604851485148,0.041016096
2020-07-31,1,0,2,1,0.04743429787552866,"{'value': 0.09796781561420555, 'momentum': 0.30047431970309263, 'quality': 0.3332425767858592, 'low_vol': 0.09806283862973988, 'growth': 0.17025244926710276}",0.05250903,0.0569103264482282,0.0469275287128712,0.078034709
2020-08-31,1,0,1,4,0.06748711939730638,"{'value': 0.11123660952337959, 'momentum': 0.4040338597678529, 'quality': 0.06829124397099491, 'low_vol': 0.13778189207708297, 'growth': 0.2786563946606896}",0.048994866491995435,0.0720677476849339,0.0453567108910891,0.09572239
2020-09-30,0,1,1,2,-0.020869968989073256,"{'value': 0.21589914770990765, 'momentum': 0.6332029157336891, 'quality': 0.0262002938570168, 'low_vol': 0.05726715398533586, 'growth': 0.06743048871405047}",-0.0204153934,-0.0381626710481472,-0.0255025553359683,0.00454714
2020-10-31,1,1,2,2,-0.008667672439880281,"{'value': 0.06629410006287426, 'momentum': 0.11697474051161459, 'quality': 0.5745603600829895, 'low_vol': 0.06318693381718163, 'growth': 0.17898386552534004}",-0.021974367,-0.0264343295511423,-0.0061347017892644,0.007726055
2020-11-30,0,1,3,0,0.06352501257409471,"{'value': 0.1074183055061871, 'momentum': 0.20555876169596662, 'quality': 0.1081388840250086, 'low_vol': 0.3205869547056088, 'growth': 0.2582970940672289}",0.05391765730704852,0.1094038615584581,0.1466943035714286,0.1287807515352426
2020-12-31,0,0,1,4,0.03378229440739221,"{'value': 0.23344674142739388, 'momentum': 0.44985576944596867, 'quality': 0.02085620324171263, 'low_vol': 0.046304709135744075, 'growth': 0.24953657674918084}",0.02369196674152548,0.0381397352675308,0.0418944356435643,0.040801879
2021-01-31,0,0,0,1,-0.009766322240629692,"{'value': 0.34802180102775554, 'momentum': 0.30661796099505956, 'quality': 0.028066181162826564, 'low_vol': 0.06216711141459466, 'growth': 0.25512694539976366}",-0.017275123599999997,-0.0100845568961029,-0.0064629085487077,-0.001874953
2021-02-28,0,0,4,0,0.008429948204038583,"{'value': 0.1873947827483077, 'momentum': 0.11608349213880177, 'quality': 0.08635432358374977, 'low_vol': 0.098886302286335, 'growth': 0.5112810992428057}",0.007156302835693479,0.0260954594388223,0.0634547722772277,0.059174819
2021-03-31,0,0,0,3,0.03951053329539115,"{'value': 0.3709019585290455, 'momentum': 0.34353694433712006, 'quality': 0.029707204105190618, 'low_vol': 0.03684270650509139, 'growth': 0.21901118652355242}",0.0449669564830412,0.0433595212796514,0.0572597485148514,0.068093778
2021-04-30,0,0,0,4,0.04994404362443214,"{'value': 0.3970224784599584, 'momentum': 0.29406035287546883, 'quality': 0.016582781013452282, 'low_vol': 0.054337432745337144, 'growth': 0.2379969549057833}",0.0441126284581783,0.0539446052116404,0.0471002594059405,0.068701394
2021-05-31,0,0,0,0,0.005861982664361819,"{'value': 0.3469147185830484, 'momentum': 0.26260614417525036, 'quality': 0.03012199258688382, 'low_vol': 0.13970488552647362, 'growth': 0.22065225912834388}",0.00696893085054978,0.0062032151068263,0.0193860555555555,0.024149124
2021-06-30,0,0,4,1,0.033870020923956995,"{'value': 0.24270229223628753, 'momentum': 0.18936948069981696, 'quality': 0.05123487940497774, 'low_vol': 0.08686721644616702, 'growth': 0.4298261312127509}",0.01848383020856016,0.0237240903848803,0.0015228356435643,0.071338317
2021-07-31,0,0,1,2,0.027184627843679376,"{'value': 0.27767894442343843, 'momentum': 0.31172821121078037, 'quality': 0.07236717460750723, 'low_vol': 0.06280641130930928, 'growth': 0.27541925844896475}",0.0347022741769021,0.0231045060160131,0.0113585277777777,0.066869227
2021-08-31,0,0,1,1,0.0324838167120165,"{'value': 0.14742487277359442, 'momentum': 0.3208499727310158, 'quality': 0.03247475243959458, 'low_vol': 0.21068448699904416, 'growth': 0.28856591505675094}",0.023477596471621082,0.0305972353164524,0.0233328908730158,0.0446535274503978
2021-09-30,0,0,0,2,-0.038688118009783085,"{'value': 0.2971287450829623, 'momentum': 0.17077873426692025, 'quality': 0.22015462018206317, 'low_vol': 0.09996844839012317, 'growth': 0.21196945207793116}",-0.0407678946,-0.0462445619179339,-0.0375939386138613,-0.015937034
2021-10-31,0,0,1,4,0.05566156169253648,"{'value': 0.2087786360284714, 'momentum': 0.4698049481772513, 'quality': 0.20346279552856517, 'low_vol': 0.06317220135338739, 'growth': 0.054781418912324686}",0.055190867584635206,0.0705096722816178,0.0528173920792079,0.090818442
2021-11-30,0,0,1,2,-0.018041028905514612,"{'value': 0.3475235949376584, 'momentum': 0.39276006440309086, 'quality': 0.05963251936390973, 'low_vol': 0.05201037236665966, 'growth': 0.1480734489286813}",-0.0023256320903565805,-0.0072559637938882,-0.0257227603960396,0.0481175547635208
2021-12-31,0,0,2,3,0.0421119845031839,"{'value': 0.03229607167346187, 'momentum': 0.27723680712045856, 'quality': 0.5289652826205236, 'low_vol': 0.0599465377374944, 'growth': 0.10155530084806155}",0.052816002679977735,0.0435213054723112,0.0640463948412698,0.096724069
2022-01-31,0,1,4,2,-0.04631555693058091,"{'value': 0.1668728529626061, 'momentum': 0.15027982350263666, 'quality': 0.10958750044750418, 'low_vol': 0.27990125263099475, 'growth': 0.2933585704562583}",-0.03584924056852566,-0.0522429730998606,-0.0426801960396039,0.0306926041573717
2022-02-28,1,1,2,0,-0.023785572675846897,"{'value': 0.11784556504399424, 'momentum': 0.11310513888516482, 'quality': 0.6347889503118949, 'low_vol': 0.1028481993857467, 'growth': 0.03141214637319926}",-0.025594735400000002,-0.0293190240976951,-0.0104380815109343,-0.014376029
2022-03-31,1,1,2,3,0.004275926659165628,"{'value': 0.06413728608410989, 'momentum': 0.04619772364151856, 'quality': 0.8186753643668632, 'low_vol': 0.04931211237474187, 'growth': 0.02167751353276655}",0.03113490332655332,0.037901976871045,0.0270236071428571,0.05382591
2022-04-30,0,1,1,2,-0.06855307391779594,"{'value': 0.15524116450136902, 'momentum': 0.3304004211553166, 'quality': 0.07703391206599047, 'low_vol': 0.1654891462077243, 'growth': 0.27183535606959963}",-0.0458682302,-0.0875903945591329,-0.0632107908366533,0.048956636
2022-05-31,1,1,2,2,0.026111854310676454,"{'value': 0.08805166540762936, 'momentum': 0.04731909086597021, 'quality': 0.7272004172815544, 'low_vol': 0.11743068972758844, 'growth': 0.01999813671725748}",0.008755155312356041,0.0003737396563251,0.0099820853174603,0.0343946177027284
2022-06-30,1,1,3,2,-0.06040703872039568,"{'value': 0.347211371003847, 'momentum': 0.16124976168966862, 'quality': 0.05047342492112748, 'low_vol': 0.391641260844702, 'growth': 0.049424181540654984}",-0.0485311352,-0.0818304114523868,-0.093609606361829,0.04858452
2022-07-31,1,1,2,4,0.019726238057526407,"{'value': 0.22084532042724586, 'momentum': 0.11356930970622171, 'quality': 0.41097205236087647, 'low_vol': 0.22162124239328201, 'growth': 0.03299207511237387}",0.0535746579458186,0.0937659178257925,0.0879372365805169,0.1282487487926946
2022-08-31,1,1,2,3,-0.031779273132107745,"{'value': 0.10297495216187365, 'momentum': 0.057664189633747316, 'quality': 0.7015942478626012, 'low_vol': 0.11157570197173694, 'growth': 0.026190908370040872}",-0.033188606999999995,-0.0402951539108969,-0.033775972166998,-0.018139218
2022-09-30,1,1,2,2,-0.04190365102785888,"{'value': 0.10084468090495415, 'momentum': 0.07698745002990491, 'quality': 0.36527376333928535, 'low_vol': 0.14247586190469, 'growth': 0.31441824382116557}",-0.0594412352,-0.0915980541777845,-0.0934568804780876,0.04218299
2022-10-31,1,1,3,1,0.06996963827183753,"{'value': 0.07917000724088366, 'momentum': 0.07554491272624692, 'quality': 0.14875880769821107, 'low_vol': 0.5531960534643898, 'growth': 0.14333021887026856}",0.08060075832491163,0.0801552068849793,0.0965425489021956,0.1362762537590836
2022-11-30,1,1,2,0,0.04721473791850127,"{'value': 0.06303872093789525, 'momentum': 0.05222429150740954, 'quality': 0.6325572426838141, 'low_vol': 0.17232544232589386, 'growth': 0.07985430254498727}",0.048495010574664765,0.0541731181442635,0.0690638984063745,0.060242732
2022-12-31,1,1,1,2,-0.024334887752060837,"{'value': 0.0660467204479117, 'momentum': 0.472066357647785, 'quality': 0.19507270172722724, 'low_vol': 0.15988599447234797, 'growth': 0.10692822570472803}",-0.027660468599999998,-0.0587423437259043,-0.0486805149105367,0.029387478
2023-01-31,1,1,0,0,0.0153317760245522,"{'value': 0.3294143294719964, 'momentum': 0.2139504647017441, 'quality': 0.15182102937632544, 'low_vol': 0.2030159598213944, 'growth': 0.10179821662853974}",0.007982181199999999,0.0637243890639738,0.0756271888667992,0.06998997
2023-02-28,1,0,2,2,-0.0024361010226677856,"{'value': 0.1243526795962074, 'momentum': 0.15600066180532318, 'quality': 0.5245525758810669, 'low_vol': 0.14042567121703492, 'growth': 0.05466841150036766}",-0.020398558200000003,-0.0242653344538659,-0.0334488449304174,0.027284807
2023-03-31,1,1,0,4,0.017309891044071095,"{'value': 0.5960550495606931, 'momentum': 0.12608876103068503, 'quality': 0.13475905768818064, 'low_vol': 0.1066430250832188, 'growth': 0.03645410663722235}",0.02613357319486988,0.037403635529688,-0.0035730199600798,0.058505247
2023-04-30,1,0,0,1,0.01832751209926151,"{'value': 0.35273172136438735, 'momentum': 0.1873111223987174, 'quality': 0.2906866856735273, 'low_vol': 0.11900243745062881, 'growth': 0.05026803311273916}",0.01940245063316366,0.0150145715585309,0.0021162147117296,0.0284690735664787
2023-05-31,1,0,4,4,-0.017632596674714136,"{'value': 0.21837017549035692, 'momentum': 0.13012543656086928, 'quality': 0.16721108016406147, 'low_vol': 0.1404713490044035, 'growth': 0.3438219587803088}",-0.0294158805270174,0.0053449983172078,-0.0377460179282868,0.024976687364913
2023-06-30,0,0,1,0,0.050161765716051784,"{'value': 0.051959228771565204, 'momentum': 0.7688265256695227, 'quality': 0.1152979391383913, 'low_vol': 0.0264113339702604, 'growth': 0.03750497245026053}",0.043526085597116,0.0667155618095493,0.0783252206759443,0.068769148
2023-07-31,0,0,4,0,0.021906833220843063,"{'value': 0.04505116377492173, 'momentum': 0.16048671682201032, 'quality': 0.1872595964721406, 'low_vol': 0.036066826202338684, 'growth': 0.5711356967285887}",0.018116042804846,0.0317001955322698,0.0352980039761431,0.03410244
2023-08-31,0,0,0,2,-0.014821877737185046,"{'value': 0.6574561781524095, 'momentum': 0.1115484704952344, 'quality': 0.06905113120257936, 'low_vol': 0.03134910271118657, 'growth': 0.13059511743859012}",-0.0008870512000000001,-0.0154271078719365,-0.0309570079522862,0.03886524
2023-09-30,0,1,0,2,-0.043320679478745225,"{'value': 0.8867261159696328, 'momentum': 0.032458947923909166, 'quality': 0.021629935112271216, 'low_vol': 0.013789877616889563, 'growth': 0.04539512337729735}",-0.019752844921640162,-0.0478107259153086,-0.0507837117296222,0.0486724533917992
2023-10-31,0,1,2,2,0.014137857879316177,"{'value': 0.30514290791650983, 'momentum': 0.06672492035484352, 'quality': 0.539101833678464, 'low_vol': 0.03019777890452752, 'growth': 0.05883255914565519}",-0.004875757231928621,-0.0209650163043013,-0.0406773984063745,0.0413581658403569
2023-11-30,0,1,2,1,0.011975599834689155,"{'value': 0.18544823062628074, 'momentum': 0.06514327373984696, 'quality': 0.6362569631262414, 'low_vol': 0.02836060457490645, 'growth': 0.08479092793272444}",0.060004234000000004,0.0908043605933613,0.0927716520874751,0.096239977
2023-12-31,1,0,2,1,-0.033625922570699525,"{'value': 0.06356448100670145, 'momentum': 0.042509025450000626, 'quality': 0.7703758103177047, 'low_vol': 0.05387065551400542, 'growth': 0.06968002771158766}",0.024687870649531957,0.0452915253773932,0.0704612777777777,0.064240384
