,regime_pred,regime_true,factor_pred,factor_true,realized_return,weights,bm_ff5_eqw,bm_sp500_vw,bm_sp500_ew,best_in_hindsight
2022-11-30,1,1,2,0,0.04710847063435105,"{'value': 0.06186603372781307, 'momentum': 0.056776310700142094, 'quality': 0.6351443694579506, 'low_vol': 0.17539313281741398, 'growth': 0.0708201532966803}",0.04849501043781506,0.0541731181442635,0.0690638984063745,0.060242731674597
2022-12-31,1,1,1,2,-0.021149511972073407,"{'value': 0.07502209104811973, 'momentum': 0.4552469301437867, 'quality': 0.23384394551447746, 'low_vol': 0.15054587239326297, 'growth': 0.08534116090035307}",-0.027660468507434078,-0.0587423437259043,-0.0486805149105367,0.0293874780267716
2023-01-31,1,1,0,0,0.01504869774803041,"{'value': 0.3331124149989439, 'momentum': 0.2159691027298254, 'quality': 0.15254594439106695, 'low_vol': 0.2049714156403631, 'growth': 0.09340112223980071}",0.007982181179986938,0.0637243890639738,0.0756271888667992,0.0699899696517669
2023-02-28,1,0,2,2,-0.002983346009694971,"{'value': 0.11439219725138007, 'momentum': 0.1587890419693683, 'quality': 0.5134277556381729, 'low_vol': 0.14440156162610254, 'growth': 0.06898944351497624}",-0.02039855813366698,-0.0242653344538659,-0.0334488449304174,0.0272848065817649
2023-03-31,1,1,0,4,0.017469077397942807,"{'value': 0.599272226290551, 'momentum': 0.11884343784960483, 'quality': 0.13767126778698938, 'low_vol': 0.10465178814662805, 'growth': 0.03956127992622679}",0.026133573267658482,0.037403635529688,-0.0035730199600798,0.0585052470481959
2023-04-30,1,0,0,1,0.017887919527574757,"{'value': 0.38040802020117903, 'momentum': 0.16487976654105196, 'quality': 0.30424329770580427, 'low_vol': 0.10680535009856143, 'growth': 0.0436635654534033}",0.01940245063316366,0.0150145715585309,0.0021162147117296,0.0284690735664787
2023-05-31,1,0,4,4,-0.01709521201313704,"{'value': 0.22616654533757696, 'momentum': 0.12309189925314618, 'quality': 0.17076099517699656, 'low_vol': 0.13342910416026393, 'growth': 0.34655145607201643}",-0.029415880686435823,0.0053449983172078,-0.0377460179282868,0.024976687364913
2023-06-30,0,0,1,0,0.05020429547013535,"{'value': 0.05217717365351637, 'momentum': 0.7693384974430341, 'quality': 0.114797894057707, 'low_vol': 0.02618439496585538, 'growth': 0.03750203987988719}",0.043526085698115044,0.0667155618095493,0.0783252206759443,0.0687691478150047
2023-07-31,0,0,4,0,0.021453845097958425,"{'value': 0.0455389810144224, 'momentum': 0.15375238248890427, 'quality': 0.20506191723039183, 'low_vol': 0.03557057454408289, 'growth': 0.5600761447221986}",0.01811604274464122,0.0317001955322698,0.0352980039761431,0.0341024403276091
2023-08-31,0,0,0,2,-0.01486776811072534,"{'value': 0.6560558190722089, 'momentum': 0.11671257532941365, 'quality': 0.064590179288287, 'low_vol': 0.03179309666327399, 'growth': 0.13084832964681659}",-0.0008870511737790014,-0.0154271078719365,-0.0309570079522862,0.0388652396988047
2023-09-30,0,1,0,2,-0.04329680147349416,"{'value': 0.8874893081397502, 'momentum': 0.031638036082724044, 'quality': 0.022122439783122103, 'low_vol': 0.01400117323998842, 'growth': 0.04474904275441535}",-0.01975284499348512,-0.0478107259153086,-0.0507837117296222,0.0486724533917992
2023-10-31,0,1,2,2,0.012728601361067017,"{'value': 0.32386106999143693, 'momentum': 0.06815487498243805, 'quality': 0.515057652211184, 'low_vol': 0.03174631864272424, 'growth': 0.06118008417221676}",-0.00487575729988908,-0.0209650163043013,-0.0406773984063745,0.0413581658403569
2023-11-30,0,1,2,1,0.016681294763248856,"{'value': 0.20805716915889824, 'momentum': 0.07242404897519962, 'quality': 0.5985180461861465, 'low_vol': 0.031038531731563037, 'growth': 0.08996220394819258}",0.060004233717282786,0.0908043605933613,0.0927716520874751,0.09623997701271
2023-12-31,1,0,2,1,-0.032913234898610096,"{'value': 0.06383157530887583, 'momentum': 0.05063892337558244, 'quality': 0.7645945840914505, 'low_vol': 0.05790356343133231, 'growth': 0.06303135379275909}",0.024687870788973103,0.0452915253773932,0.0704612777777777,0.0642403843834131
2024-01-31,1,0,1,1,0.028616982508284053,"{'value': 0.1180732850015535, 'momentum': 0.3985383289472772, 'quality': 0.19531513748339083, 'low_vol': 0.14406732171989076, 'growth': 0.14400592684788777}",0.019544648632744743,0.015830549945848,-0.0072481212723658,0.057826824024737
2024-02-29,0,0,1,1,0.07017839585589636,"{'value': 0.10793851148690792, 'momentum': 0.6332949792106046, 'quality': 0.15731582974147118, 'low_vol': 0.037551753452600596, 'growth': 0.06389892610841556}",0.03528580070221582,0.0530310771211398,0.0404816123260437,0.1107775691451222
2024-03-31,0,0,1,0,0.036303555629599,"{'value': 0.04603128923341781, 'momentum': 0.8288054116284389, 'quality': 0.06434375208897258, 'low_vol': 0.022961007779311454, 'growth': 0.03785853926985938}",0.0242997211317557,0.0320753763507216,0.0455158011928429,0.0454954024123466
2024-04-30,0,0,1,2,-0.04957648326713434,"{'value': 0.015104769096311171, 'momentum': 0.9341232440981393, 'quality': 0.026996801986244046, 'low_vol': 0.00886278744299007, 'growth': 0.01491239737631538}",-0.027744451962338396,-0.0399536403673944,-0.0494687992047713,0.025977015710758
2024-05-31,0,0,0,1,0.03180803050691821,"{'value': 0.5989841584381081, 'momentum': 0.18777362936208541, 'quality': 0.1522990699624113, 'low_vol': 0.020744383591876393, 'growth': 0.040198758645518674}",0.0350392418903352,0.0492764893587881,0.0276561992031872,0.0704834055482404
2024-06-30,0,0,2,1,0.01685791716876271,"{'value': 0.20615046291986583, 'momentum': 0.07900360914344168, 'quality': 0.6619752288532199, 'low_vol': 0.02053747157568822, 'growth': 0.032333227507784564}",0.030494052867443323,0.0369378784452243,-0.0033270576540755,0.0757184166293032
2024-07-31,0,0,1,0,-0.007740295955249051,"{'value': 0.11438166575391992, 'momentum': 0.7268981910254599, 'quality': 0.10342327242926465, 'low_vol': 0.02263558163244805, 'growth': 0.03266128915890763}",0.00899364026107054,0.0121475788584758,0.044804374501992,0.0474527287680985
2024-08-31,0,1,1,3,0.03595778166948526,"{'value': 0.045778741472771174, 'momentum': 0.8882601499368048, 'quality': 0.035308422464722794, 'low_vol': 0.012475007569224521, 'growth': 0.018177678556476753}",0.030171728691407818,0.024283141308437,0.0249429940357852,0.0521264591005914
2024-09-30,0,0,0,4,0.012204391481526826,"{'value': 0.46919682096713367, 'momentum': 0.3903327227127748, 'quality': 0.07352033165888934, 'low_vol': 0.02560649296915262, 'growth': 0.04134363169204975}",0.010952986816525321,0.0225813141609846,0.0229221729622266,0.028368203327282
2024-10-31,0,0,0,1,-0.007658228170808986,"{'value': 0.47765675374850186, 'momentum': 0.38280518274758824, 'quality': 0.07207294249821643, 'low_vol': 0.025407365001337563, 'growth': 0.04205775600435592}",-0.009551328587542079,-0.0086903479473671,-0.0164095745526839,0.0011026998217353
2024-11-30,0,0,4,1,0.05330029228128434,"{'value': 0.19559005008731883, 'momentum': 0.20655784281226974, 'quality': 0.08268615781279547, 'low_vol': 0.03253516392465527, 'growth': 0.48263078536296056}",0.04294822083686272,0.0602531265775158,0.0614330258964143,0.0648501078049357
